material_id,material_name,category_id,supplier_id,unit,price,country,price_status,normalized_name,duplicate_status,category_status
MAT1275,Xylene A Material 1275,CAT002,SUP090,DRUM,3655.22,Japan,Valid,xylene a material 1275,Unique,Valid
MAT1276,Acetic Acid Premium Material 1276,CAT002,SUP271,TON,3517.25,Japan,Valid,acetic acid premium material 1276,Unique,Valid
MAT1277,Sodium Carbonate Industrial Material 1277,CAT010,SUP051,KG,895.2,France,Valid,sodium carbonate industrial material 1277,Unique,Valid
MAT1278,Citric Acid Industrial Material 1278,CAT009,SUP283,DRUM,4416.0,France,Valid,citric acid industrial material 1278,Unique,Valid
MAT1279,Glycerol B Material 1279,CAT005,SUP005,DRUM,3580.45,United States,Valid,glycerol b material 1279,Unique,Valid
MAT1280,Hydrogen Peroxide Premium Material 1280,CAT010,SUP377,TON,311.68,United Kingdom,Valid,hydrogen peroxide premium material 1280,Unique,Valid
MAT1281,Hydrochloric Acid Premium Material 1281,CAT008,SUP094,BOX,4931.92,Netherlands,Valid,hydrochloric acid premium material 1281,Unique,Valid
MAT1282,Ammonium Hydroxide Industrial Material 1282,CAT005,SUP488,BOX,2626.94,Singapore,Valid,ammonium hydroxide industrial material 1282,Unique,Valid
MAT1283,Calcium Carbonate A Material 1283,CAT005,SUP209,TON,4233.97,Germany,Valid,calcium carbonate a material 1283,Unique,Valid
MAT1284,Acetone B Material 1284,CAT002,SUP085,DRUM,334.19,Japan,Valid,acetone b material 1284,Unique,Valid
MAT1285,Sodium Carbonate Premium Material 1285,CAT001,SUP493,BOX,3401.31,United States,Valid,sodium carbonate premium material 1285,Unique,Valid
MAT1286,Glycerol Premium Material 1286,CAT009,SUP351,DRUM,3504.52,France,Valid,glycerol premium material 1286,Unique,Valid
MAT1287,Sodium Hydroxide B Material 1287,CAT001,SUP366,BOX,-166.0,United Kingdom,Invalid - Review Required,sodium hydroxide b material 1287,Unique,Valid
MAT1288,Hydrochloric Acid A Material 1288,CAT010,SUP230,L,3388.88,Switzerland,Valid,hydrochloric acid a material 1288,Potential Duplicate - Review,Valid
MAT1289,Hydrochloric Acid B Material 1289,CAT002,SUP188,L,2592.74,India,Valid,hydrochloric acid b material 1289,Unique,Valid
MAT1290,Ethylene Glycol Premium Material 1290,CAT007,SUP088,TON,,United Kingdom,Missing - Review Required,ethylene glycol premium material 1290,Unique,Valid
MAT1291,Hydrochloric Acid A Material 1291,CAT005,SUP154,BOX,1503.05,Singapore,Valid,hydrochloric acid a material 1291,Unique,Valid
MAT1292,Sodium Hydroxide Premium Material 1292,CAT004,SUP473,TON,4649.09,Switzerland,Valid,sodium hydroxide premium material 1292,Unique,Valid
MAT1293,Ethanol Premium Material 1293,CAT010,SUP435,BOX,334.61,India,Valid,ethanol premium material 1293,Unique,Valid
MAT1294,Formaldehyde Premium Material 1294,CAT006,SUP153,TON,580.46,United Kingdom,Valid,formaldehyde premium material 1294,Unique,Valid
MAT1295,Citric Acid Premium Material 1295,CAT006,SUP005,KG,2182.48,Singapore,Valid,citric acid premium material 1295,Unique,Valid
MAT1296,Acetone B Material 1296,CAT007,SUP064,BOX,84.21,Japan,Valid,acetone b material 1296,Unique,Valid
MAT1297,Hydrochloric Acid Premium Material 1297,CAT007,SUP192,TON,1854.25,United States,Valid,hydrochloric acid premium material 1297,Unique,Valid
MAT1298,Sodium Carbonate Industrial Material 1298,CAT002,SUP225,BOX,851.08,United Kingdom,Valid,sodium carbonate industrial material 1298,Unique,Valid
MAT1299,Ethylene Glycol A Material 1299,CAT006,SUP453,L,597.79,Japan,Valid,ethylene glycol a material 1299,Unique,Valid
MAT1300,Ethanol B Material 1300,CAT007,SUP216,TON,4509.94,United States,Valid,ethanol b material 1300,Unique,Valid
MAT1301,Sulfuric Acid Premium Material 1301,CAT005,SUP061,BOX,2470.89,Netherlands,Valid,sulfuric acid premium material 1301,Unique,Valid
MAT1302,Hydrogen Peroxide Industrial Material 1302,CAT007,SUP257,BOX,700.52,Germany,Valid,hydrogen peroxide industrial material 1302,Unique,Valid
MAT1303,Sodium Hydroxide B Material 1303,CAT003,SUP177,DRUM,117.56,Singapore,Valid,sodium hydroxide b material 1303,Unique,Valid
MAT1304,Ethanol Industrial Material 1304,CAT007,SUP500,DRUM,3700.29,France,Valid,ethanol industrial material 1304,Unique,Valid
MAT1305,Glycerol Industrial Material 1305,CAT005,SUP249,KG,3816.45,Singapore,Valid,glycerol industrial material 1305,Unique,Valid
MAT1306,Formaldehyde B Material 1306,CAT009,SUP096,L,1441.64,Germany,Valid,formaldehyde b material 1306,Unique,Valid
MAT1307,Sodium Chloride B Material 1307,CAT007,SUP102,BOX,3546.98,Germany,Valid,sodium chloride b material 1307,Unique,Valid
MAT1308,Ammonium Hydroxide B Material 1308,CAT004,SUP438,DRUM,3163.09,United States,Valid,ammonium hydroxide b material 1308,Unique,Valid
MAT1309,Hydrochloric Acid A Material 1309,CAT003,SUP206,KG,1405.62,Singapore,Valid,hydrochloric acid a material 1309,Unique,Valid
MAT1310,Hydrogen Peroxide Premium Material 1310,CAT001,SUP316,L,500.13,India,Valid,hydrogen peroxide premium material 1310,Unique,Valid
MAT1311,Xylene Premium Material 1311,CAT009,SUP157,L,1147.79,France,Valid,xylene premium material 1311,Unique,Valid
MAT1312,Glycerol A Material 1312,CAT009,SUP219,KG,1556.24,Japan,Valid,glycerol a material 1312,Unique,Valid
MAT1313,Toluene Industrial Material 1313,CAT006,SUP365,BOX,1272.49,India,Valid,toluene industrial material 1313,Unique,Valid
MAT1314,Citric Acid A Material 1314,CAT001,SUP027,TON,1099.29,Netherlands,Valid,citric acid a material 1314,Unique,Valid
MAT1315,Sodium Chloride A Material 1315,CAT007,SUP095,TON,4744.22,United Kingdom,Valid,sodium chloride a material 1315,Unique,Valid
MAT1316,Isopropyl Alcohol Industrial Material 1316,CAT002,SUP050,KG,3430.66,United States,Valid,isopropyl alcohol industrial material 1316,Unique,Valid
MAT1317,Isopropyl Alcohol Industrial Material 1317,CAT006,SUP381,DRUM,2667.87,United Kingdom,Valid,isopropyl alcohol industrial material 1317,Unique,Valid
MAT1318,Hydrochloric Acid Industrial Material 1318,CAT004,SUP300,BOX,481.79,Germany,Valid,hydrochloric acid industrial material 1318,Unique,Valid
MAT1319,Hydrogen Peroxide A Material 1319,CAT001,SUP301,L,1004.99,Netherlands,Valid,hydrogen peroxide a material 1319,Unique,Valid
MAT1320,Methanol A Material 1320,CAT009,SUP317,TON,1542.31,Netherlands,Valid,methanol a material 1320,Unique,Valid
MAT1321,Sulfuric Acid B Material 1321,CAT001,SUP066,L,2120.15,Japan,Valid,sulfuric acid b material 1321,Unique,Valid
MAT1322,Sodium Carbonate Industrial Material 1322,CAT006,SUP230,KG,4558.7,Germany,Valid,sodium carbonate industrial material 1322,Unique,Valid
MAT1323,Glycerol Premium Material 1323,CAT009,SUP477,DRUM,3964.88,United States,Valid,glycerol premium material 1323,Unique,Valid
MAT1324,Formaldehyde Industrial Material 1324,CAT003,SUP149,KG,4781.22,India,Valid,formaldehyde industrial material 1324,Unique,Valid
MAT1325,Sulfuric Acid Premium Material 1325,CAT008,SUP351,DRUM,4357.77,Germany,Valid,sulfuric acid premium material 1325,Unique,Valid
MAT1326,Citric Acid Premium Material 1326,CAT009,SUP197,DRUM,3907.89,France,Valid,citric acid premium material 1326,Unique,Valid
MAT1327,Formaldehyde Industrial Material 1327,CAT004,SUP095,KG,842.02,Singapore,Valid,formaldehyde industrial material 1327,Unique,Valid
MAT1328,Acetic Acid A Material 1328,CAT009,SUP234,DRUM,3553.38,Switzerland,Valid,acetic acid a material 1328,Unique,Valid
MAT1329,Sodium Chloride Industrial Material 1329,CAT004,SUP152,TON,2783.15,United States,Valid,sodium chloride industrial material 1329,Unique,Valid
MAT1330,Hydrochloric Acid A Material 1330,CAT009,SUP122,TON,243.5,United States,Valid,hydrochloric acid a material 1330,Unique,Valid
MAT1331,Sodium Chloride B Material 1331,CAT005,SUP448,KG,3229.94,Singapore,Valid,sodium chloride b material 1331,Unique,Valid
MAT1332,Sulfuric Acid A Material 1332,CAT001,SUP333,TON,3181.78,United Kingdom,Valid,sulfuric acid a material 1332,Unique,Valid
MAT1333,Isopropyl Alcohol A Material 1333,CAT009,SUP136,L,2071.3,Belgium,Valid,isopropyl alcohol a material 1333,Unique,Valid
MAT1334,Calcium Carbonate Industrial Material 1334,CAT001,SUP321,KG,4128.46,Singapore,Valid,calcium carbonate industrial material 1334,Unique,Valid
MAT1335,Sodium Chloride B Material 1335,CAT005,SUP498,KG,2710.07,Belgium,Valid,sodium chloride b material 1335,Unique,Valid
MAT1336,Methanol Premium Material 1336,CAT005,SUP446,DRUM,2776.85,Netherlands,Valid,methanol premium material 1336,Unique,Valid
MAT1337,Hydrochloric Acid Industrial Material 1337,CAT005,SUP105,DRUM,3167.51,France,Valid,hydrochloric acid industrial material 1337,Unique,Valid
MAT1338,Hydrogen Peroxide Premium Material 1338,CAT004,SUP374,BOX,1874.77,Netherlands,Valid,hydrogen peroxide premium material 1338,Unique,Valid
MAT1339,Acetone Premium Material 1339,CAT003,SUP236,L,4087.21,United States,Valid,acetone premium material 1339,Unique,Valid
MAT1340,Sulfuric Acid Premium Material 1340,CAT003,SUP332,TON,154.18,United States,Valid,sulfuric acid premium material 1340,Unique,Valid
MAT1341,Citric Acid Premium Material 1341,CAT010,SUP097,KG,760.44,France,Valid,citric acid premium material 1341,Unique,Valid
MAT1342,Hydrochloric Acid Premium Material 1342,CAT007,SUP052,DRUM,729.59,India,Valid,hydrochloric acid premium material 1342,Unique,Valid
MAT1343,Formaldehyde A Material 1343,CAT007,SUP197,KG,594.68,India,Valid,formaldehyde a material 1343,Unique,Valid
MAT1344,Ethanol B Material 1344,CAT004,SUP395,KG,1374.9,Belgium,Valid,ethanol b material 1344,Unique,Valid
MAT1345,Sodium Hydroxide A Material 1345,CAT002,SUP278,TON,4270.97,Germany,Valid,sodium hydroxide a material 1345,Unique,Valid
MAT1346,Sulfuric Acid B Material 1346,CAT008,SUP389,DRUM,4467.33,United States,Valid,sulfuric acid b material 1346,Unique,Valid
MAT1347,Calcium Carbonate Industrial Material 1347,CAT008,SUP080,L,326.58,Japan,Valid,calcium carbonate industrial material 1347,Unique,Valid
MAT1348,Sodium Carbonate A Material 1348,CAT001,SUP423,KG,558.94,Japan,Valid,sodium carbonate a material 1348,Unique,Valid
MAT1349,Methanol Premium Material 1349,CAT003,SUP001,L,168.8,France,Valid,methanol premium material 1349,Unique,Valid
MAT1350,Xylene B Material 1350,CAT006,SUP336,TON,1168.13,France,Valid,xylene b material 1350,Unique,Valid
MAT1351,Methanol Premium Material 1351,CAT003,SUP057,L,553.59,Japan,Valid,methanol premium material 1351,Unique,Valid
MAT1352,Toluene A Material 1352,CAT010,SUP171,KG,1834.44,Germany,Valid,toluene a material 1352,Unique,Valid
MAT1353,Ethanol B Material 1353,CAT003,SUP220,DRUM,1707.48,United States,Valid,ethanol b material 1353,Unique,Valid
MAT1354,Ethylene Glycol B Material 1354,CAT005,SUP320,TON,1774.51,Germany,Valid,ethylene glycol b material 1354,Unique,Valid
MAT1355,Sodium Chloride Premium Material 1355,CAT006,SUP478,TON,4063.06,Germany,Valid,sodium chloride premium material 1355,Potential Duplicate - Review,Valid
MAT1356,Sodium Hydroxide B Material 1356,CAT003,SUP164,L,1983.47,Netherlands,Valid,sodium hydroxide b material 1356,Unique,Valid
MAT1357,Acetone A Material 1357,CAT010,SUP219,TON,766.11,United Kingdom,Valid,acetone a material 1357,Unique,Valid
MAT1358,Hydrogen Peroxide B Material 1358,CAT007,SUP181,TON,2496.32,Netherlands,Valid,hydrogen peroxide b material 1358,Unique,Valid
MAT1359,Ethylene Glycol Industrial Material 1359,CAT003,SUP411,L,1946.77,Switzerland,Valid,ethylene glycol industrial material 1359,Unique,Valid
MAT1360,Glycerol Premium Material 1360,CAT009,SUP275,L,1953.9,Belgium,Valid,glycerol premium material 1360,Unique,Valid
MAT1361,Ethylene Glycol B Material 1361,CAT002,SUP121,TON,64.19,India,Valid,ethylene glycol b material 1361,Unique,Valid
MAT1362,Toluene Premium Material 1362,CAT003,SUP472,KG,344.91,United Kingdom,Valid,toluene premium material 1362,Unique,Valid
MAT1363,Toluene B Material 1363,CAT005,SUP236,L,4184.5,Switzerland,Valid,toluene b material 1363,Unique,Valid
MAT1364,Ethylene Glycol B Material 1364,CAT004,SUP424,L,326.54,United States,Valid,ethylene glycol b material 1364,Unique,Valid
MAT1365,Methanol B Material 1365,CAT007,SUP376,KG,3495.81,France,Valid,methanol b material 1365,Unique,Valid
MAT1366,Toluene A Material 1366,CAT002,SUP340,DRUM,415.16,Belgium,Valid,toluene a material 1366,Unique,Valid
MAT1367,Citric Acid A Material 1367,CAT003,SUP188,L,441.02,Germany,Valid,citric acid a material 1367,Unique,Valid
MAT1368,Sodium Hydroxide Premium Material 1368,CAT003,SUP392,L,2375.34,United States,Valid,sodium hydroxide premium material 1368,Unique,Valid
MAT1369,Ammonium Hydroxide Industrial Material 1369,CAT008,SUP211,TON,2247.67,India,Valid,ammonium hydroxide industrial material 1369,Unique,Valid
MAT1370,Calcium Carbonate A Material 1370,CAT003,SUP031,KG,3040.66,United States,Valid,calcium carbonate a material 1370,Unique,Valid
MAT1371,Ammonium Hydroxide B Material 1371,CAT001,SUP203,BOX,3415.52,Netherlands,Valid,ammonium hydroxide b material 1371,Unique,Valid
MAT1372,Sodium Carbonate Industrial Material 1372,CAT010,SUP257,TON,3561.3,France,Valid,sodium carbonate industrial material 1372,Unique,Valid
MAT1373,Citric Acid Industrial Material 1373,CAT002,SUP268,BOX,4890.74,United States,Valid,citric acid industrial material 1373,Unique,Valid
MAT1374,Sulfuric Acid Premium Material 1374,CAT010,SUP029,L,1991.84,Switzerland,Valid,sulfuric acid premium material 1374,Unique,Valid
MAT1375,Formaldehyde A Material 1375,CAT008,SUP245,TON,3280.86,France,Valid,formaldehyde a material 1375,Unique,Valid
MAT1376,Xylene B Material 1376,CAT001,SUP412,TON,3250.9,Singapore,Valid,xylene b material 1376,Unique,Valid
MAT1377,Sodium Chloride A Material 1377,CAT002,SUP040,TON,3035.79,United Kingdom,Valid,sodium chloride a material 1377,Unique,Valid
MAT1378,Sodium Hydroxide B Material 1378,CAT005,SUP084,DRUM,577.0,Singapore,Valid,sodium hydroxide b material 1378,Unique,Valid
MAT1379,Formaldehyde A Material 1379,CAT005,SUP097,DRUM,1048.54,India,Valid,formaldehyde a material 1379,Unique,Valid
MAT1380,Hydrochloric Acid Industrial Material 1380,CAT002,SUP292,DRUM,272.13,Netherlands,Valid,hydrochloric acid industrial material 1380,Unique,Valid
MAT1381,Ethanol A Material 1381,CAT006,SUP048,TON,91.97,United Kingdom,Valid,ethanol a material 1381,Unique,Valid
MAT1382,Calcium Carbonate Premium Material 1382,CAT009,SUP100,TON,3771.62,United Kingdom,Valid,calcium carbonate premium material 1382,Unique,Valid
MAT1383,Hydrogen Peroxide A Material 1383,CAT006,SUP209,DRUM,549.96,United States,Valid,hydrogen peroxide a material 1383,Unique,Valid
MAT1384,Sodium Hydroxide Premium Material 1384,CAT008,SUP301,KG,1486.09,United States,Valid,sodium hydroxide premium material 1384,Unique,Valid
MAT1385,Propylene Glycol A Material 1385,CAT002,SUP488,L,4427.79,United States,Valid,propylene glycol a material 1385,Unique,Valid
MAT1386,Citric Acid Industrial Material 1386,CAT008,SUP403,L,1728.15,United Kingdom,Valid,citric acid industrial material 1386,Unique,Valid
MAT1387,Formaldehyde Premium Material 1387,CAT001,SUP457,BOX,1233.6,Belgium,Valid,formaldehyde premium material 1387,Unique,Valid
MAT1388,Formaldehyde A Material 1388,CAT003,SUP291,BOX,532.16,India,Valid,formaldehyde a material 1388,Unique,Valid
MAT1389,Hydrogen Peroxide Industrial Material 1389,CAT009,SUP445,KG,2519.62,Netherlands,Valid,hydrogen peroxide industrial material 1389,Unique,Valid
MAT1390,Isopropyl Alcohol B Material 1390,CAT005,SUP083,KG,1436.58,United Kingdom,Valid,isopropyl alcohol b material 1390,Unique,Valid
MAT1391,Toluene A Material 1391,CAT002,SUP092,BOX,1326.82,Netherlands,Valid,toluene a material 1391,Unique,Valid
MAT1392,Sodium Chloride Premium Material 1392,CAT003,SUP482,KG,4859.82,Netherlands,Valid,sodium chloride premium material 1392,Unique,Valid
MAT1393,Ethanol Industrial Material 1393,CAT005,SUP206,BOX,4292.15,United States,Valid,ethanol industrial material 1393,Unique,Valid
MAT1394,Propylene Glycol Industrial Material 1394,CAT009,SUP433,DRUM,4762.62,United Kingdom,Valid,propylene glycol industrial material 1394,Unique,Valid
MAT1395,Acetone Premium Material 1395,CAT009,SUP231,TON,4393.17,India,Valid,acetone premium material 1395,Unique,Valid
MAT1396,Formaldehyde A Material 1396,CAT004,SUP359,DRUM,89.32,Germany,Valid,formaldehyde a material 1396,Unique,Valid
MAT1397,Calcium Carbonate Premium Material 1397,CAT003,SUP292,BOX,4276.45,Singapore,Valid,calcium carbonate premium material 1397,Unique,Valid
MAT1398,Xylene Premium Material 1398,CAT002,SUP179,BOX,2369.02,Switzerland,Valid,xylene premium material 1398,Unique,Valid
MAT1399,Propylene Glycol A Material 1399,CAT002,SUP093,KG,4591.43,France,Valid,propylene glycol a material 1399,Unique,Valid
MAT1400,Ethylene Glycol B Material 1400,CAT007,SUP169,KG,-838.0,Belgium,Invalid - Review Required,ethylene glycol b material 1400,Unique,Valid
MAT1401,Glycerol B Material 1401,CAT008,SUP059,TON,2300.16,Switzerland,Valid,glycerol b material 1401,Unique,Valid
MAT1402,Hydrogen Peroxide Premium Material 1402,CAT003,SUP328,L,1634.92,India,Valid,hydrogen peroxide premium material 1402,Unique,Valid
MAT1403,Formaldehyde Premium Material 1403,CAT001,SUP480,TON,3958.32,Netherlands,Valid,formaldehyde premium material 1403,Unique,Valid
MAT1404,Sulfuric Acid A Material 1404,CAT004,SUP445,KG,4765.59,France,Valid,sulfuric acid a material 1404,Unique,Valid
MAT1405,Sodium Chloride Industrial Material 1405,CAT003,SUP043,L,392.83,France,Valid,sodium chloride industrial material 1405,Unique,Valid
MAT1406,Acetone Industrial Material 1406,CAT008,SUP447,BOX,2647.65,Japan,Valid,acetone industrial material 1406,Unique,Valid
MAT1407,Citric Acid A Material 1407,CAT002,SUP459,BOX,1742.99,Japan,Valid,citric acid a material 1407,Unique,Valid
MAT1408,Citric Acid B Material 1408,CAT006,SUP483,BOX,2434.05,Switzerland,Valid,citric acid b material 1408,Unique,Valid
MAT1409,Citric Acid Premium Material 1409,CAT006,SUP468,DRUM,1976.23,India,Valid,citric acid premium material 1409,Unique,Valid
MAT1410,Sodium Carbonate B Material 1410,,SUP371,DRUM,3101.74,United Kingdom,Valid,sodium carbonate b material 1410,Unique,Missing - Review Required
MAT1411,Isopropyl Alcohol A Material 1411,CAT003,SUP460,BOX,4672.41,Netherlands,Valid,isopropyl alcohol a material 1411,Unique,Valid
MAT1412,Isopropyl Alcohol A Material 1412,CAT007,SUP135,DRUM,3625.32,Netherlands,Valid,isopropyl alcohol a material 1412,Unique,Valid
MAT1413,Hydrogen Peroxide Premium Material 1413,CAT010,SUP050,KG,1132.18,Singapore,Valid,hydrogen peroxide premium material 1413,Unique,Valid
MAT1414,Ethylene Glycol B Material 1414,CAT010,SUP194,L,1773.02,Singapore,Valid,ethylene glycol b material 1414,Unique,Valid
MAT1415,Acetic Acid A Material 1415,CAT006,SUP417,TON,130.15,Japan,Valid,acetic acid a material 1415,Unique,Valid
MAT1416,Ammonium Hydroxide A Material 1416,CAT008,SUP333,BOX,2099.57,United Kingdom,Valid,ammonium hydroxide a material 1416,Unique,Valid
MAT1417,Toluene Premium Material 1417,CAT009,SUP499,TON,611.23,United States,Valid,toluene premium material 1417,Unique,Valid
MAT1418,Propylene Glycol Premium Material 1418,CAT006,SUP091,DRUM,2994.71,Switzerland,Valid,propylene glycol premium material 1418,Unique,Valid
MAT1419,Ethylene Glycol Premium Material 1419,CAT005,SUP433,BOX,3188.83,Belgium,Valid,ethylene glycol premium material 1419,Unique,Valid
