material_id,material_name,category_id,supplier_id,unit,price,country
MAT1891,Methanol B Material 1891,,SUP425,KG,645.37,Japan
MAT1892,Hydrogen Peroxide Industrial Material 1892,CAT005,SUP232,BOX,2788.83,Germany
MAT1893,Ammonium Hydroxide B Material 1893,CAT007,SUP420,DRUM,1014.65,Singapore
MAT1894,Sodium Hydroxide B Material 1894,CAT006,SUP270,DRUM,3910.69,Belgium
MAT1895,Ammonium Hydroxide A Material 1895,CAT009,SUP186,DRUM,1190.6,Switzerland
MAT1896,Citric Acid Industrial Material 1896,CAT003,SUP052,L,3192.79,Belgium
MAT1897,Hydrochloric Acid B Material 1897,CAT009,SUP483,DRUM,2148.88,Singapore
MAT1898,Sodium Chloride A Material 1898,CAT007,SUP152,BOX,4509.74,France
MAT1899,Glycerol Premium Material 1899,CAT006,SUP070,TON,51.75,Japan
MAT1900,Sodium Carbonate Industrial Material 1900,CAT004,SUP473,DRUM,2990.23,Germany
MAT1901,Ethanol Premium Material 1901,CAT003,SUP074,BOX,4121.08,Singapore
MAT1902,Xylene B Material 1902,CAT007,SUP201,DRUM,1007.19,United Kingdom
MAT1903,Acetone B Material 1903,CAT005,SUP072,box,661.18,Belgium
MAT1904,Hydrogen Peroxide B Material 1904,CAT008,SUP073,TON,3814.89,India
MAT1905,Methanol Industrial Material 1905,CAT009,SUP053,DRUM,2381.99,Netherlands
MAT1906,Calcium Carbonate A Material 1906,CAT009,SUP381,DRUM,2299.12,Germany
MAT1907,Isopropyl Alcohol Industrial Material 1907,CAT001,SUP196,TON,608.55,Netherlands
MAT1908,Ethylene Glycol B Material 1908,CAT008,SUP389,TON,1161.94,Germany
MAT1909,Acetone Industrial Material 1909,CAT004,SUP446,BOX,4191.71,France
MAT1910,Ethylene Glycol A Material 1910 ,CAT002,SUP443,TON,4219.51,Japan
MAT1911,Sodium Chloride Industrial Material 1911,CAT007,SUP342,TON,4916.28,Germany
MAT1912,Sodium Hydroxide A Material 1912,CAT008,SUP125,DRUM,2500.13,Belgium
MAT1913,Ethylene Glycol Industrial Material 1913,CAT002,SUP400,BOX,2825.32,Belgium
MAT1914,Xylene Premium Material 1914,CAT001,SUP309,KG,2972.2,Germany
MAT1915,Acetic Acid A Material 1915,CAT002,SUP495,L,1835.47,Belgium
MAT1916,Ethylene Glycol Premium Material 1916,CAT001,SUP178,BOX,4268.55,Belgium
MAT1917,Ammonium Hydroxide A Material 1917,CAT007,SUP417,BOX,3361.89,India
MAT1918,Sulfuric Acid B Material 1918,CAT001,SUP323,TON,539.08,France
MAT1919,Sodium Hydroxide Premium Material 1919,CAT005,SUP184,TON,1794.27,Singapore
MAT1920,Sodium Chloride Premium Material 1920,CAT001,SUP167,BOX,3510.57,Japan
MAT1921,Citric Acid B Material 1921,CAT009,SUP395,DRUM,3259.02,France
MAT1922,Toluene B Material 1922,CAT008,SUP439,KG,1702.13,Belgium
MAT1923,sodium carbonate b material 1923,CAT006,SUP425,TON,551.43,Germany
MAT1924,Xylene Industrial Material 1924,CAT010,SUP255,L,3794.99,Singapore
MAT1925,Sodium Chloride Premium Material 1925,CAT006,SUP173,BOX,4484.11,United States
MAT1926,Citric Acid Industrial Material 1926,CAT001,SUP058,L,2930.14,Switzerland
MAT1927,Sodium Carbonate Industrial Material 1927,CAT009,SUP276,L,2019.96,Germany
MAT1928,Sulfuric Acid A Material 1928,CAT002,SUP365,DRUM,4577.75,France
MAT1929,SODIUM CHLORIDE B MATERIAL 1929,CAT006,SUP273,TON,2013.95,France
MAT1930,Methanol Industrial Material 1930,CAT010,SUP292,KG,1652.99,Singapore
MAT1931,Propylene Glycol A Material 1931,CAT004,SUP281,L,3354.23,Japan
MAT1932,Sodium Hydroxide Premium Material 1932,CAT004,SUP427,L,1264.49,Singapore
MAT1933,Propylene Glycol B Material 1933,CAT003,SUP007,TON,1256.22,India
MAT1934,Formaldehyde Premium Material 1934,CAT008,SUP213,drum,2778.57,Belgium
MAT1935,Sulfuric Acid Premium Material 1935,CAT003,SUP435,DRUM,2925.43,Belgium
MAT1936,Xylene Industrial Material 1936,CAT006,SUP412,TON,2185.01,United Kingdom
MAT1937,Hydrochloric Acid Industrial Material 1937,CAT009,SUP183,KG,4792.55,United States
MAT1938,Isopropyl Alcohol B Material 1938,CAT009,SUP297,L,528.28,Switzerland
MAT1939,Glycerol Industrial Material 1939,CAT002,SUP414,DRUM,1177.73,United Kingdom
MAT1940,Sodium Carbonate B Material 1940,CAT008,SUP138,DRUM,4191.24,Netherlands
MAT1941,Formaldehyde Premium Material 1941,CAT008,SUP303,BOX,370.06,United States
MAT1942,Sodium Hydroxide Premium Material 1942,CAT009,SUP333,KG,4484.42,Netherlands
MAT1943,Hydrogen Peroxide A Material 1943,CAT006,SUP034,TON,2870.28,India
MAT1944,Formaldehyde Premium Material 1944,CAT007,SUP361,L,4931.72,Singapore
MAT1945,Propylene Glycol Industrial Material 1945,CAT009,SUP357,TON,1686.14,Belgium
MAT1946,Ammonium Hydroxide Premium Material 1946,CAT003,SUP393,DRUM,4901.88,Belgium
MAT1947,Isopropyl Alcohol A Material 1947,CAT010,SUP028,TON,2957.87,Germany
MAT1948,Formaldehyde A Material 1948,CAT009,SUP212,L,3676.15,Singapore
MAT1949,Formaldehyde B Material 1949,CAT003,SUP016,BOX,3656.9,United Kingdom
MAT1950,Acetone A Material 1950,CAT007,SUP294,BOX,4034.32,France
MAT1951,Glycerol B Material 1951,CAT006,SUP094,KG,1590.42,United States
MAT1952,Ethylene Glycol Industrial Material 1952,CAT008,SUP047,L,1339.5,Singapore
MAT1953,Hydrochloric Acid Industrial Material 1953,CAT002,SUP174,BOX,3771.49,Switzerland
MAT1954,Sodium Chloride A Material 1954,CAT010,SUP032,DRUM,342.77,United Kingdom
MAT1955,Methanol B Material 1955,CAT001,SUP494,DRUM,112.26,United Kingdom
MAT1956,Xylene Industrial Material 1956,CAT001,SUP410,DRUM,2838.66,Germany
MAT1957,Citric Acid B Material 1957,CAT010,SUP256,L,2699.31,United Kingdom
MAT1958,Methanol B Material 1958,CAT010,SUP192,DRUM,925.8,Netherlands
MAT1959,Citric Acid B Material 1959,CAT008,SUP016,DRUM,241.93,Switzerland
MAT1960,Methanol Industrial Material 1960,,SUP056,TON,3431.01,Belgium
MAT1961,Ammonium Hydroxide B Material 1961,CAT002,SUP255,L,3037.34,Belgium
MAT1962,Isopropyl Alcohol Premium Material 1962,CAT009,SUP426,BOX,3931.11,Germany
MAT1963,Sodium Carbonate A Material 1963,CAT006,SUP127,TON,749.84,Netherlands
MAT1964,Sulfuric Acid Premium Material 1964,CAT001,SUP184,KG,4587.22,Netherlands
MAT1965,Acetic Acid A Material 1965,CAT009,SUP047,TON,4563.74,Belgium
MAT1966,Acetic Acid Premium Material 1966,CAT009,SUP330,L,1448.68,United States
MAT1967,Propylene Glycol B Material 1967,CAT005,SUP484,BOX,2050.98,France
MAT1968,Acetone Premium Material 1968,CAT001,SUP252,KG,1641.5,Netherlands
MAT1969,Formaldehyde Premium Material 1969,CAT005,SUP255,TON,3865.67,India
MAT1970,Ammonium Hydroxide A Material 1970,CAT004,SUP485,KG,1570.24,Belgium
MAT1971,Acetic Acid B Material 1971,CAT006,SUP379,KG,2694.75,India
MAT1972,Calcium Carbonate Premium Material 1972,CAT004,SUP181,DRUM,309.55,France
MAT1973,Ammonium Hydroxide B Material 1973,CAT009,SUP190,KG,4557.78,Germany
MAT1974,Propylene Glycol B Material 1974,CAT004,SUP365,TON,411.17,Singapore
MAT1975,Glycerol B Material 1975,CAT010,SUP328,DRUM,127.18,France
MAT1976,Sulfuric Acid A Material 1976,CAT005,SUP003,L,3314.99,United Kingdom
MAT1977,Citric Acid Premium Material 1977,CAT004,SUP191,BOX,271.55,United States
MAT1978,Formaldehyde B Material 1978,CAT010,SUP343,TON,4415.63,France
MAT1979,Acetic Acid Industrial Material 1979,CAT004,SUP482,TON,2075.56,India
MAT1980,Ethylene Glycol Premium Material 1980,CAT007,SUP143,L,4092.79,Netherlands
MAT1981,Sodium Chloride A Material 1981,CAT007,SUP022,BOX,688.0,Singapore
MAT1982,Acetone A Material 1982,CAT002,SUP082,BOX,379.18,Switzerland
MAT1983,Isopropyl Alcohol B Material 1983,CAT005,SUP490,BOX,1459.79,Japan
MAT1984,Calcium Carbonate Industrial Material 1984,CAT002,SUP390,KG,,Singapore
MAT1985,Acetone Premium Material 1985,CAT004,SUP066,DRUM,4978.01,Netherlands
MAT1986,Glycerol A Material 1986,CAT002,SUP118,KG,4173.82,United States
MAT1987,Acetone A Material 1987,CAT004,SUP224,DRUM,1885.96,United States
MAT1988,Propylene Glycol A Material 1988,CAT009,SUP393,Liter,3854.32,United Kingdom
MAT1989,Ethanol A Material 1989,CAT003,SUP175,ton,4613.11,United Kingdom
MAT1990,Propylene Glycol B Material 1990,,SUP201,BOX,807.83,Japan
MAT1991,Ammonium Hydroxide A Material 1991,,SUP095,L,1712.65,Netherlands
MAT1992,Sodium Hydroxide Premium Material 1992,CAT002,SUP432,L,3028.22,Japan
MAT1993,Sodium Carbonate B Material 1993,CAT003,SUP281,TON,330.73,Germany
MAT1994,Ethylene Glycol A Material 1994,CAT010,SUP369,L,3634.19,United Kingdom
MAT1995,Toluene A Material 1995,CAT003,SUP462,KG,3437.37,India
MAT1996,Xylene A Material 1996,CAT010,SUP030,BOX,3855.04,Germany
MAT1997,Hydrochloric Acid A Material 1997,CAT010,SUP280,KG,147.98,Netherlands
MAT1998,Acetic Acid Premium Material 1998,CAT005,SUP352,DRUM,1964.5,Singapore
MAT1999,Glycerol Industrial Material 1999,CAT006,SUP326,BOX,2421.69,United States
MAT2000,Propylene Glycol Industrial Material 2000,CAT004,SUP074,TON,3203.61,United States
DUP1736,Sulfuric Acid Premium Material 1736 ,CAT007,SUP426,BOX,3545.81,Germany
DUP0705,SODIUM CARBONATE PREMIUM MATERIAL 0705,CAT001,SUP067,KG,2380.14,India
DUP1237,acetic acid b material 1237,CAT002,SUP203,KG,2714.55,Netherlands
DUP0542,TOLUENE B MATERIAL 0542,CAT008,SUP218,L,2124.51,United Kingdom
DUP1653,Formaldehyde  Industrial  Material  1653,CAT003,SUP310,DRUM,148.6,India
DUP0089,Methanol B Material 0089 ,CAT005,SUP085,Liter,1647.17,Singapore
DUP1495,Citric  Acid  Industrial  Material  1495,CAT002,SUP088,KG,2990.33,Netherlands
DUP0941,Acetone Premium Material 0941 ,CAT006,SUP094,box,4388.13,Belgium
DUP1099,glycerol premium material 1099,CAT003,SUP125,L,3995.28,India
DUP0256,Sulfuric Acid B Material 0256 ,CAT005,SUP082,TON,512.03,United Kingdom
DUP1993,Sodium Carbonate B Material 1993 ,CAT003,SUP281,TON,330.73,Germany
DUP1889,sodium carbonate premium material 1889,CAT002,SUP343,TON,3828.18,Japan
DUP0776,Hydrogen Peroxide B Material 0776  ,CAT002,SUP019,L,2470.03,India
DUP0162,HYDROCHLORIC ACID PREMIUM MATERIAL 0162,CAT005,SUP141,KG,2805.75,Belgium
DUP1131,sulfuric acid industrial material 1131,CAT004,SUP346,TON,1287.62,Japan
DUP0601,ammonium hydroxide a material 0601,CAT002,SUP428,TON,435.78,Singapore
DUP1699,xylene industrial material 1699,CAT003,SUP478,KG,1019.39,United Kingdom
DUP1288,Hydrochloric  Acid  A  Material  1288,CAT010,SUP230,L,3388.88,Switzerland
DUP1267,Acetic  Acid  Industrial  Material  1267,CAT005,SUP066,DRUM,2138.97,Switzerland
DUP1814,Glycerol Premium Material 1814 ,CAT002,SUP275,KG,1628.35,Germany
DUP1765,hydrogen peroxide industrial material 1765,CAT005,SUP237,DRUM,3961.78,United Kingdom
DUP0741,Ethanol Industrial Material 0741 ,CAT010,SUP014,TON,2449.56,United States
DUP1183,HYDROGEN PEROXIDE INDUSTRIAL MATERIAL 1183,CAT006,SUP330,KG,2628.32,France
DUP0394,formaldehyde industrial material 0394,CAT007,SUP455,L,1746.53,Netherlands
DUP1443,SODIUM CARBONATE A MATERIAL 1443,CAT003,SUP268,TON,4636.59,Singapore
DUP0143,Glycerol B Material 0143 ,CAT008,SUP383,DRUM,1899.44,Switzerland
DUP0094,Sodium  Chloride  B  Material  0094,CAT010,SUP214,DRUM,3213.01,Netherlands
DUP1355,Sodium Chloride Premium Material 1355 ,CAT006,SUP478,TON,4063.06,Germany
DUP0467,CALCIUM CARBONATE B MATERIAL 0467,CAT005,SUP347,TON,4789.09,India
DUP1584,sodium carbonate industrial material 1584,CAT001,SUP466,DRUM,3784.67,United Kingdom
