purchase_id,material_id,supplier_id,purchase_date,quantity,total_amount
PO06492,MAT0245,SUP144,2025-04-01,578.22,1570965.92
PO06493,MAT1581,SUP031,2025-08-05,530.3,2269758.24
PO06494,MAT0574,SUP078,2026-08-18,888.19,2214453.07
PO06495,MAT1603,SUP477,2025-02-24,398.04,1816563.01
PO06496,MAT0462,SUP231,2025-06-20,700.72,1537008.3
PO06497,MAT0602,SUP372,2025-04-27,765.97,2054117.07
PO06498,MAT0641,SUP374,2025-01-14,504.6,1325861.73
PO06499,MAT1192,SUP259,2026-03-13,991.2,3655436.57
PO06500,MAT0926,SUP226,2025-12-23,196.64,257364.4
PO06501,MAT0507,SUP069,2025-06-25,123.77,298514.67
PO06502,MAT1477,SUP175,2025-08-16,804.45,3281576.8
PO06503,MAT1767,SUP216,2025-07-19,427.38,716853.02
PO06504,MAT1210,SUP250,2025-05-04,804.31,2041290.52
PO06505,MAT0430,SUP235,2025-09-05,86.11,411876.19
PO06506,MAT1368,SUP392,2026-06-24,336.13,798423.03
PO06507,MAT0181,SUP234,2026-08-16,46.26,16155.38
PO06508,MAT0160,SUP149,2025-02-16,317.37,1297452.99
PO06509,MAT1597,SUP284,2025-02-27,250.25,87842.75
PO06510,MAT1711,SUP239,2025-06-17,605.36,2535683.54
PO06511,MAT1407,SUP459,2025-10-30,377.86,658606.2
PO06512,MAT0089,SUP085,2025-12-07,508.49,837569.47
PO06513,MAT1185,SUP411,2025-12-16,697.9,2135511.19
PO06514,MAT0187,SUP194,2025-08-29,683.28,1644128.83
PO06515,MAT0600,SUP407,2026-08-24,552.68,2280926.94
PO06516,MAT1978,SUP343,2025-05-07,161.62,713654.12
PO06517,MAT0090,SUP129,2025-10-13,999.2,3190975.18
PO06518,MAT0351,SUP204,2025-08-12,607.72,1011446.63
PO06519,MAT1831,SUP182,2025-06-07,154.04,751126.77
PO06520,MAT0159,SUP206,2025-11-26,779.42,943082.61
PO06521,MAT1091,SUP499,2025-12-17,114.78,526580.8
PO06522,MAT1155,SUP358,2025-10-06,79.04,41329.23
PO06523,MAT0644,SUP159,2025-07-08,329.44,1499722.89
PO06524,MAT0227,SUP003,2025-03-10,633.06,676506.91
PO06525,MAT1538,SUP184,2025-09-18,833.75,3573794.34
PO06526,MAT0830,SUP234,2026-03-08,899.05,2798041.39
PO06527,MAT0242,SUP442,2025-04-19,820.71,1824766.61
PO06528,MAT1799,SUP325,2025-07-06,709.6,1704927.54
PO06529,MAT1728,SUP391,2026-02-20,812.99,474688.6
PO06530,MAT0516,SUP475,2025-05-05,699.25,1541930.16
PO06531,MAT0961,SUP224,2026-02-09,240.94,1198977.68
PO06532,MAT0892,SUP231,2025-09-25,364.43,1556746.56
PO06533,MAT0392,SUP197,2025-04-11,826.57,2449887.35
PO06534,MAT1783,SUP167,2026-07-23,259.17,333606.22
PO06535,MAT1570,SUP212,2025-08-28,102.88,294426.1
PO06536,MAT1760,SUP095,2026-02-03,225.45,816555.1
PO06537,MAT0526,SUP495,2025-02-23,607.08,1722698.77
PO06538,MAT0518,SUP030,2025-01-09,895.81,2884006.55
PO06539,MAT1149,SUP222,2026-04-27,601.84,503120.18
PO06540,MAT0675,SUP189,2026-06-18,664.86,2732780.71
PO06541,MAT0130,SUP245,2025-12-12,777.42,2947790.06
PO06542,MAT0886,SUP394,2025-02-17,654.11,382510.45
PO06543,MAT1257,SUP202,2026-03-15,698.81,2862633.24
PO06544,MAT1506,SUP063,2025-11-10,368.74,1470129.51
PO06545,MAT1753,SUP393,2026-08-17,543.0,1485979.23
PO06546,MAT0226,SUP378,2025-05-19,633.34,2800205.14
PO06547,MAT0619,SUP258,2025-02-02,566.78,458145.28
PO06548,MAT0553,SUP117,2025-06-30,705.59,1142032.69
PO06549,MAT0551,SUP315,2026-04-17,488.62,1146092.41
PO06550,MAT1562,SUP413,2025-07-12,335.34,1517882.98
PO06551,MAT1256,SUP167,2025-04-06,424.35,1520509.7
PO06552,MAT0980,SUP292,2026-06-05,73.73,204779.18
PO06553,MAT0647,SUP382,2025-07-31,223.63,179393.75
PO06554,MAT0628,SUP388,2026-04-27,200.19,121363.19
PO06555,MAT1162,SUP072,2026-03-16,458.29,1884080.6
PO06556,MAT0778,SUP313,2026-05-05,695.49,2910618.7
PO06557,MAT1293,SUP435,2025-05-04,484.03,161961.28
PO06558,MAT1345,SUP278,2025-08-20,709.55,3030466.76
PO06559,MAT1215,SUP109,2025-01-12,709.28,2815373.48
PO06560,MAT0657,SUP286,2025-07-04,312.57,814191.71
PO06561,MAT0240,SUP422,2025-06-25,649.88,2477355.56
PO06562,MAT1109,SUP059,2025-10-04,103.12,153478.65
PO06563,MAT0205,SUP154,2026-06-22,880.76,3456278.39
PO06564,MAT0120,SUP490,2025-08-24,812.65,1889679.42
PO06565,MAT1898,SUP152,2025-03-04,417.68,1883628.2
PO06566,MAT0427,SUP024,2025-09-09,192.98,480035.82
PO06567,MAT1351,SUP057,2025-08-29,439.54,243324.95
PO06568,MAT1656,SUP149,2025-11-12,902.77,4114590.94
PO06569,MAT0251,SUP298,2025-04-07,892.64,3883956.98
PO06570,MAT1923,SUP425,2025-04-13,652.33,359714.33
PO06571,MAT1447,SUP382,2025-11-14,297.29,656567.94
PO06572,MAT1548,SUP069,2025-06-22,303.57,851368.14
PO06573,MAT0415,SUP134,2026-07-21,873.89,97159.09
PO06574,MAT0102,SUP240,2025-10-05,163.75,720732.52
PO06575,MAT1935,SUP435,2025-02-01,165.77,484948.53
PO06576,MAT0749,SUP243,2025-10-14,252.2,193813.18
PO06577,MAT0073,SUP328,2026-01-12,17.25,7270.01
PO06578,MAT0547,SUP354,2025-11-12,444.83,154436.08
PO06579,MAT1935,SUP435,2025-12-26,704.54,2061082.45
PO06580,MAT1573,SUP337,2025-04-04,126.84,418587.22
PO06581,MAT1891,SUP425,2026-06-12,431.54,278502.97
PO06582,MAT1627,SUP146,2025-03-08,980.08,624144.35
PO06583,MAT1954,SUP032,2026-03-03,989.8,339273.75
PO06584,MAT1287,SUP366,2025-01-09,616.56,2175118.86
PO06585,MAT1417,SUP499,2026-08-13,292.16,178576.96
PO06586,MAT0358,SUP173,2025-11-13,500.04,794663.57
PO06587,MAT0636,SUP249,2025-07-17,624.79,1675205.69
PO06588,MAT0010,SUP004,2025-03-08,898.28,3912745.99
PO06589,MAT1431,SUP402,2026-04-24,48.54,204984.42
PO06590,MAT0413,SUP313,2025-11-15,832.51,3252500.02
PO06591,MAT1620,SUP467,2025-05-18,307.08,974248.15
PO06592,MAT0866,SUP353,2025-11-29,990.22,1556398.09
PO06593,MAT1234,SUP437,2025-02-27,513.49,2450702.91
PO06594,MAT1063,SUP232,2025-07-03,391.69,21527.28
PO06595,MAT0557,SUP028,2025-03-19,670.72,2593084.01
PO06596,MAT1886,SUP208,2025-03-14,36.89,183116.8
PO06597,MAT0155,SUP153,2025-07-24,325.12,1100147.56
PO06598,MAT1563,SUP307,2025-11-24,620.34,2884798.12
PO06599,MAT0584,SUP080,2025-07-05,751.86,2906277.24
PO06600,MAT1346,SUP389,2025-06-29,44.88,200493.77
PO06601,MAT1061,SUP334,2025-06-28,249.44,388585.12
PO06602,MAT0289,SUP125,2026-01-27,714.01,1337305.03
PO06603,MAT1829,SUP171,2026-03-20,587.26,2439883.25
PO06604,MAT1159,SUP023,2026-03-10,603.95,110069.89
PO06605,MAT1127,SUP222,2025-06-21,574.15,1073189.7
PO06606,MAT0833,SUP106,2025-08-28,239.4,849946.61
PO06607,MAT0971,SUP281,2026-01-28,102.34,198323.66
PO06608,MAT1446,SUP138,2025-09-14,101.94,248101.57
PO06609,MAT1556,SUP115,2025-03-08,628.86,2902346.12
PO06610,MAT1351,SUP057,2026-07-09,784.61,434352.25
PO06611,MAT0968,SUP426,2025-07-16,612.74,1407813.04
PO06612,MAT1488,SUP028,2025-01-17,837.42,2426332.33
PO06613,MAT0191,SUP476,2025-08-25,785.61,100173.13
PO06614,MAT0889,SUP320,2025-11-09,135.55,516831.82
PO06615,MAT0428,SUP101,2025-06-02,301.12,195032.41
PO06616,MAT0825,SUP378,2026-01-23,430.39,642576.57
PO06617,MAT1388,SUP291,2025-07-01,517.26,275265.08
PO06618,MAT1036,SUP074,2025-07-12,277.46,188467.48
PO06619,MAT0771,SUP357,2025-07-15,209.56,940396.31
PO06620,MAT1353,SUP220,2025-11-04,677.8,1157329.94
PO06621,MAT0938,SUP081,2026-07-06,608.46,1585652.84
PO06622,MAT0395,SUP486,2025-09-01,264.78,38305.72
PO06623,MAT1789,SUP370,2026-04-29,377.22,31712.89
PO06624,MAT0764,SUP037,2026-06-24,387.44,1414679.04
PO06625,MAT0817,SUP123,2025-09-18,734.34,449496.86
PO06626,MAT0688,SUP476,2026-06-04,440.31,1842155.77
PO06627,MAT0084,SUP294,2026-01-06,813.82,1923593.78
PO06628,MAT1790,SUP037,2025-06-29,291.44,1395997.6
PO06629,MAT1556,SUP115,2026-07-30,184.83,853036.66
PO06630,MAT0831,SUP499,2025-05-17,558.94,2350169.43
PO06631,MAT0266,SUP142,2025-12-18,30.62,39145.53
PO06632,MAT0874,SUP088,2025-10-03,212.16,15154.59
PO06633,MAT0040,SUP417,2025-01-23,581.84,1959101.83
PO06634,MAT1240,SUP435,2025-12-22,171.46,414504.55
PO06635,MAT0860,SUP274,2026-07-27,637.27,1141076.54
PO06636,MAT1738,SUP202,2026-06-20,808.89,327357.78
PO06637,MAT0705,SUP067,2026-01-18,612.69,1458287.98
PO06638,MAT1608,SUP138,2026-05-07,845.09,3539439.74
PO06639,MAT0034,SUP366,2025-01-09,256.25,652802.0
PO06640,MAT0184,SUP269,2026-03-14,808.6,1004928.08
PO06641,MAT1513,SUP113,2026-03-09,290.55,695062.43
PO06642,MAT1514,SUP205,2025-08-03,329.49,1472991.63
PO06643,MAT0413,SUP313,2025-04-09,841.11,3286099.01
PO06644,MAT0277,SUP342,2026-04-27,410.81,263427.8
PO06645,MAT0081,SUP045,2025-02-15,266.03,892746.13
PO06646,MAT1568,SUP225,2025-05-08,804.54,3613092.6
PO06647,MAT1338,SUP374,2026-06-20,209.4,392576.84
PO06648,MAT1635,SUP260,2025-02-08,764.4,1082948.41
PO06649,MAT1474,SUP393,2025-12-15,281.23,1004367.95
PO06650,MAT0410,SUP094,2026-07-18,513.57,1044524.34
PO06651,MAT0795,SUP459,2026-04-12,220.14,797115.93
PO06652,MAT0434,SUP312,2025-10-09,986.1,1384780.23
PO06653,MAT1762,SUP192,2026-02-16,670.29,1602629.88
PO06654,MAT1075,SUP114,2026-06-13,963.24,3664338.34
PO06655,MAT1786,SUP166,2026-03-17,455.47,683323.42
PO06656,MAT0837,SUP497,2026-07-06,615.18,2061523.55
PO06657,MAT0713,SUP419,2025-09-22,462.42,769032.21
PO06658,MAT0419,SUP385,2026-02-23,703.79,1152202.76
PO06659,MAT1588,SUP382,2026-04-14,703.28,494244.09
PO06660,MAT0768,SUP291,2025-01-23,873.46,4086447.67
PO06661,MAT1906,SUP381,2026-03-20,588.4,1352802.21
PO06662,MAT1965,SUP047,2025-03-29,847.82,3869230.05
PO06663,MAT0923,SUP341,2026-03-27,909.1,4319034.1
PO06664,MAT0656,SUP234,2025-03-24,36.05,158440.11
PO06665,MAT1408,SUP483,2025-08-09,800.44,1948310.98
PO06666,MAT1438,SUP048,2025-09-24,798.16,1992614.42
PO06667,MAT1628,SUP454,2026-04-04,111.6,164941.45
PO06668,MAT0376,SUP207,2026-02-06,485.63,1660728.34
PO06669,MAT1648,SUP015,2026-01-03,424.64,584398.06
PO06670,MAT0102,SUP240,2025-11-30,10.05,44234.27
PO06671,MAT0870,SUP472,2025-12-13,85.81,91536.96
PO06672,MAT0417,SUP247,2026-06-02,428.15,1428038.67
PO06673,MAT0069,SUP474,2025-01-21,689.36,944609.33
PO06674,MAT1813,SUP107,2026-01-29,496.48,624328.56
PO06675,MAT1189,SUP085,2025-10-27,268.15,338507.2
PO06676,MAT1108,SUP095,2025-07-05,212.37,392022.28
PO06677,MAT0329,SUP229,2025-08-01,969.96,1321861.49
PO06678,MAT1801,SUP436,2026-01-12,614.59,1805044.68
PO06679,MAT1740,SUP257,2026-03-22,579.73,1781104.48
PO06680,MAT0173,SUP134,2025-12-02,28.46,73667.0
PO06681,MAT0694,SUP468,2025-10-12,330.96,743561.21
PO06682,MAT0161,SUP155,2025-01-18,649.26,3200325.9
PO06683,MAT0337,SUP210,2026-02-23,414.44,1501967.86
PO06684,MAT1584,SUP466,2026-08-14,793.08,3001546.08
PO06685,MAT1332,SUP333,2025-08-23,489.63,1557894.94
PO06686,MAT0820,SUP364,2025-11-15,55.11,187794.49
PO06687,MAT1765,SUP237,2025-09-28,902.23,3574436.77
PO06688,MAT0476,SUP161,2026-07-29,440.29,1734311.12
PO06689,MAT1313,SUP365,2026-04-28,833.12,1060136.87
PO06690,MAT0328,SUP170,2026-07-04,591.95,726961.96
PO06691,MAT0758,SUP130,2025-12-06,803.52,1897456.23
PO06692,MAT0539,SUP353,2025-05-08,307.66,33384.19
PO06693,MAT1163,SUP052,2025-02-04,846.04,1274153.16
PO06694,MAT1438,SUP048,2025-12-05,65.14,162622.66
PO06695,MAT1070,SUP468,2025-09-04,543.53,1766412.71
PO06696,MAT0243,SUP353,2026-05-18,433.55,1869549.97
PO06697,MAT0721,SUP273,2025-06-26,758.01,1501170.58
PO06698,MAT0819,SUP033,2025-11-05,519.02,912888.71
PO06699,MAT1287,SUP366,2025-03-15,632.89,2232728.33
PO06700,MAT1364,SUP424,2025-09-13,522.13,170496.33
PO06701,MAT0052,SUP203,2025-10-22,577.24,1097396.74
PO06702,MAT0565,SUP147,2026-02-21,860.86,2323237.32
PO06703,MAT0937,SUP206,2025-02-23,674.46,2131340.81
PO06704,MAT0681,SUP100,2025-07-20,329.85,209497.63
PO06705,MAT1840,SUP046,2025-12-26,228.53,288832.21
PO06706,MAT1336,SUP446,2025-03-28,31.52,87526.31
PO06707,MAT1849,SUP333,2025-03-23,851.65,3212372.7
PO06708,MAT0962,SUP364,2025-05-25,444.88,1090730.09
PO06709,MAT0868,SUP056,2026-08-15,383.6,1525047.83
PO06710,MAT0092,SUP338,2025-12-08,93.22,337188.86
PO06711,MAT0587,SUP286,2025-08-02,11.52,46510.27
PO06712,MAT1489,SUP116,2025-10-29,646.27,2270081.54
PO06713,MAT1317,SUP381,2026-05-31,861.06,2297196.14
PO06714,MAT0016,SUP250,2025-05-31,907.49,3042187.8
PO06715,MAT1357,SUP219,2026-05-17,465.07,356294.78
PO06716,MAT1026,SUP015,2026-06-21,382.29,1140329.02
PO06717,MAT1034,SUP190,2026-05-02,58.28,119102.76
PO06718,MAT1199,SUP084,2025-08-10,393.42,1505464.91
PO06719,MAT1982,SUP082,2026-03-01,155.21,58852.53
PO06720,MAT0839,SUP013,2025-07-18,749.88,2329674.69
PO06721,MAT0681,SUP100,2025-08-09,261.19,165889.6
PO06722,MAT0934,SUP475,2025-10-16,219.17,789244.32
PO06723,MAT1644,SUP408,2025-09-22,408.94,1230631.32
PO06724,MAT1140,SUP012,2026-01-22,749.74,2952116.24
PO06725,MAT1243,SUP201,2025-09-08,240.3,514499.12
PO06726,MAT1649,SUP396,2026-07-05,81.22,109236.84
PO06727,MAT0453,SUP112,2025-06-04,204.21,546459.83
PO06728,MAT0945,SUP223,2026-01-15,445.35,1845940.12
PO06729,MAT0594,SUP350,2026-03-08,97.89,375934.8
PO06730,MAT0491,SUP419,2025-02-18,454.01,1116846.44
PO06731,MAT1592,SUP009,2025-08-14,839.82,78867.5
PO06732,MAT1759,SUP263,2026-04-03,308.44,531127.51
PO06733,MAT1113,SUP336,2026-01-01,466.37,804488.25
PO06734,MAT0668,SUP235,2026-03-15,181.33,776868.49
PO06735,MAT0049,SUP448,2026-02-28,891.29,2491137.72
PO06736,MAT1357,SUP219,2026-02-02,252.55,193481.08
PO06737,MAT0919,SUP140,2026-02-06,450.05,87422.21
PO06738,MAT1460,SUP216,2025-11-17,699.65,464749.51
PO06739,MAT0825,SUP378,2026-06-06,618.11,922844.41
PO06740,MAT0433,SUP337,2026-07-22,915.68,2793281.84
PO06741,MAT1272,SUP273,2026-05-16,815.58,2802088.21
PO06742,MAT0517,SUP041,2025-09-29,785.72,186129.21
PO06743,MAT1916,SUP178,2026-01-19,617.14,2634292.95
PO06744,MAT0750,SUP196,2025-10-21,653.56,3144100.7
PO06745,MAT1197,SUP208,2025-10-20,840.92,3956032.46
PO06746,MAT0404,SUP121,2025-12-09,146.95,16621.51
PO06747,MAT1276,SUP271,2025-12-29,849.96,2989521.81
PO06748,MAT1917,SUP417,2026-04-02,752.41,2529519.65
PO06749,MAT0387,SUP232,2025-09-17,879.4,955415.34
PO06750,MAT0710,SUP201,2025-01-29,962.68,3381981.48
PO06751,MAT1088,SUP222,2025-09-03,481.44,1436149.96
PO06752,MAT0944,SUP046,2026-04-22,425.69,379762.31
PO06753,MAT1515,SUP289,2026-05-02,288.58,984251.15
PO06754,MAT0254,SUP458,2025-09-29,873.4,242298.63
PO06755,MAT1251,SUP124,2025-01-24,958.71,2366767.38
PO06756,MAT1360,SUP275,2026-05-07,427.04,834393.46
PO06757,MAT0882,SUP074,2025-12-30,89.71,182388.5
PO06758,MAT1673,SUP407,2026-04-01,357.22,982590.77
PO06759,MAT0114,SUP299,2025-11-02,97.38,388929.88
PO06760,MAT1283,SUP209,2025-11-21,756.84,3204437.85
PO06761,MAT1665,SUP146,2025-08-01,655.22,1675816.88
PO06762,MAT1549,SUP348,2025-08-01,68.8,80235.25
PO06763,MAT1153,SUP331,2025-03-01,790.88,1397144.88
PO06764,MAT0600,SUP407,2025-02-17,575.27,2374156.55
PO06765,MAT0300,SUP081,2025-10-12,741.09,3068564.66
PO06766,MAT1415,SUP417,2026-02-23,378.87,49309.93
PO06767,MAT1565,SUP221,2026-01-01,728.71,1130899.62
PO06768,MAT0584,SUP080,2025-06-03,249.75,965396.14
PO06769,MAT1532,SUP326,2025-10-25,725.13,699605.42
PO06770,MAT1213,SUP194,2025-12-18,251.72,357434.85
PO06771,MAT1166,SUP429,2025-12-08,658.15,2121224.03
PO06772,MAT0266,SUP142,2026-03-09,371.8,475320.27
PO06773,MAT0413,SUP313,2025-12-17,954.29,3728277.43
PO06774,MAT1234,SUP437,2025-07-25,866.27,4134394.85
PO06775,MAT1206,SUP386,2025-05-14,942.07,556678.58
PO06776,MAT1276,SUP271,2026-03-17,984.01,3461009.17
PO06777,MAT0637,SUP475,2025-01-14,863.08,212982.25
PO06778,MAT1826,SUP393,2025-02-07,267.63,1054400.65
PO06779,MAT0959,SUP392,2025-01-30,856.91,2399853.58
PO06780,MAT1903,SUP072,2026-08-08,739.49,488936.0
PO06781,MAT0499,SUP311,2025-03-13,69.33,301110.59
PO06782,MAT1932,SUP427,2025-09-09,816.78,1032810.14
PO06783,MAT1328,SUP234,2026-08-22,989.7,3516780.19
PO06784,MAT1058,SUP261,2026-01-06,826.23,1616097.62
PO06785,MAT1503,SUP100,2025-03-21,87.88,282246.83
PO06786,MAT0299,SUP184,2026-05-29,572.02,1308204.02
PO06787,MAT1954,SUP032,2026-02-13,835.21,286284.93
PO06788,MAT1799,SUP325,2025-03-24,95.9,230415.09
PO06789,MAT0076,SUP486,2025-04-15,686.02,1297586.25
PO06790,MAT1890,SUP329,2025-11-22,507.36,2448280.9
PO06791,MAT0377,SUP465,2026-04-04,789.68,1621023.52
PO06792,MAT1389,SUP445,2025-10-11,407.78,1027450.64
PO06793,MAT1132,SUP468,2025-03-20,318.84,29409.8
PO06794,MAT0563,SUP247,2025-11-10,475.68,558586.27
PO06795,MAT0896,SUP029,2026-03-12,924.08,1251010.26
PO06796,MAT0395,SUP486,2026-06-07,646.41,93516.13
PO06797,MAT0747,SUP329,2026-02-23,516.01,1955497.3
PO06798,MAT0620,SUP222,2025-01-01,287.86,1134893.81
PO06799,MAT0622,SUP205,2026-04-18,735.75,1619187.1
PO06800,MAT1192,SUP259,2026-02-26,405.9,1496914.55
PO06801,MAT1450,SUP306,2026-01-28,552.08,2257272.93
PO06802,MAT1906,SUP381,2025-05-31,711.09,1634881.24
PO06803,MAT1361,SUP121,2025-01-17,742.97,47691.24
PO06804,MAT0265,SUP302,2025-05-17,375.17,671591.82
PO06805,MAT0992,SUP463,2025-12-18,978.17,3626046.84
PO06806,MAT1669,SUP288,2026-08-24,381.18,410923.48
PO06807,MAT0703,SUP164,2026-06-24,645.48,484568.29
PO06808,MAT1716,SUP116,2025-03-11,283.46,396946.05
PO06809,MAT1865,SUP182,2025-06-18,704.37,3332635.09
PO06810,MAT1917,SUP417,2025-08-26,13.57,45620.85
PO06811,MAT1710,SUP326,2025-07-04,578.51,919981.31
PO06812,MAT1980,SUP143,2025-07-10,501.42,2052206.76
PO06813,MAT1066,SUP379,2025-10-20,856.81,2430984.17
PO06814,MAT1666,SUP488,2025-11-20,285.46,1091990.12
PO06815,MAT0688,SUP476,2026-05-08,683.61,2860067.01
PO06816,MAT1519,SUP479,2026-07-02,428.11,1013969.97
PO06817,MAT0117,SUP294,2025-06-09,76.41,75980.58
PO06818,MAT0705,SUP067,2025-02-26,361.01,859254.34
PO06819,MAT0255,SUP226,2025-08-10,876.91,46783.15
PO06820,MAT1150,SUP367,2026-06-29,394.66,557824.28
PO06821,MAT1393,SUP206,2025-02-03,315.24,1353057.37
PO06822,MAT0076,SUP486,2025-11-11,456.56,863569.54
PO06823,MAT1943,SUP034,2025-09-07,221.08,634561.5
PO06824,MAT0195,SUP016,2025-04-03,260.8,1024568.45
PO06825,MAT0346,SUP352,2026-05-28,346.19,998737.38
PO06826,MAT0876,SUP218,2025-09-25,460.66,1195661.46
PO06827,MAT1018,SUP162,2025-11-06,-52.0,4072581.88
PO06828,MAT1412,SUP135,2025-01-03,196.1,710925.25
PO06829,MAT0019,SUP273,2025-09-26,289.21,730631.22
PO06830,MAT0478,SUP250,2025-01-18,930.72,547933.48
PO06831,MAT0876,SUP218,2025-06-20,917.16,2380525.47
PO06832,MAT1467,SUP054,2025-08-20,785.26,3387509.56
PO06833,MAT1299,SUP453,2026-05-08,648.69,387780.4
PO06834,MAT0160,SUP149,2026-01-01,992.19,4056211.63
PO06835,MAT0184,SUP269,2026-07-05,916.62,1139175.34
PO06836,MAT1875,SUP052,2026-02-21,419.48,744954.53
PO06837,MAT1840,SUP046,2026-05-24,484.28,612066.96
PO06838,MAT0936,SUP391,2025-04-08,211.75,682851.4
PO06839,MAT1333,SUP136,2025-07-28,919.49,1904539.64
PO06840,MAT0525,SUP151,2025-03-20,510.43,2418279.52
PO06841,MAT1862,SUP482,2025-07-12,18.58,69046.62
PO06842,MAT1315,SUP095,2025-12-30,518.98,2462155.3
PO06843,MAT1147,SUP168,2025-07-20,274.86,545863.71
PO06844,MAT0359,SUP154,2026-03-05,774.72,3007036.94
PO06845,MAT1804,SUP192,2026-07-02,816.57,3538826.57
PO06846,MAT0083,SUP103,2025-12-24,217.94,266287.81
PO06847,MAT0512,SUP283,2026-06-24,778.06,1897081.45
PO06848,MAT0550,SUP182,2026-01-09,641.32,2169136.64
PO06849,MAT0235,SUP488,2025-05-02,494.07,1209883.56
PO06850,MAT0584,SUP080,2025-12-02,350.29,1354028.48
PO06851,MAT0778,SUP313,2025-03-01,810.76,3393022.49
PO06852,MAT0951,SUP377,2026-06-20,310.55,409404.28
PO06853,MAT0330,SUP403,2025-03-19,917.51,3317762.04
PO06854,MAT1256,SUP167,2026-07-22,979.41,3509372.94
PO06855,MAT1888,SUP131,2025-12-05,367.4,1485982.37
PO06856,MAT1814,SUP275,2026-06-16,841.11,1369621.47
PO06857,MAT0115,SUP496,2025-04-24,383.02,1114316.26
PO06858,MAT0340,SUP050,2025-12-20,760.32,816903.01
PO06859,MAT0608,SUP393,2025-07-02,222.98,1033385.2
PO06860,MAT1129,SUP151,2025-07-30,943.04,2440889.29
PO06861,MAT0820,SUP364,2025-04-10,591.72,2016362.82
PO06862,MAT1464,SUP163,2025-11-15,537.17,1091368.29
PO06863,MAT1196,SUP101,2026-08-09,100.78,462061.18
PO06864,MAT1549,SUP348,2025-02-12,735.02,857187.67
PO06865,MAT0673,SUP056,2025-07-20,960.91,4774752.18
PO06866,MAT1188,SUP282,2025-03-08,820.93,1001321.16
PO06867,MAT0382,SUP134,2026-01-30,197.19,296879.4
PO06868,MAT1030,SUP154,2025-05-11,706.54,2367806.31
PO06869,MAT1372,SUP257,2025-06-27,318.64,1134772.63
PO06870,MAT1698,SUP316,2025-06-10,111.77,490408.76
PO06871,MAT0474,SUP036,2026-01-14,578.49,938912.41
PO06872,MAT1644,SUP408,2025-09-05,978.29,2943987.66
PO06873,MAT0038,SUP448,2025-02-23,842.01,1431534.88
PO06874,MAT1448,SUP102,2025-04-15,181.65,873965.38
PO06875,MAT0610,SUP070,2026-06-12,321.25,26509.55
PO06876,MAT1202,SUP234,2026-04-29,905.56,1185133.54
PO06877,MAT0365,SUP204,2025-10-30,99.77,341393.98
PO06878,MAT1903,SUP072,2025-03-31,302.77,200185.47
PO06879,MAT1951,SUP094,2026-02-16,97.24,154652.44
PO06880,MAT1701,SUP140,2025-09-13,93.01,302629.43
PO06881,MAT1868,SUP266,2025-12-31,368.82,274435.27
PO06882,MAT0365,SUP204,2025-02-25,952.75,3260129.48
PO06883,MAT0131,SUP465,2025-11-25,231.22,758142.63
PO06884,MAT1293,SUP435,2025-07-14,68.3,22853.86
PO06885,MAT1666,SUP488,2025-11-11,303.86,1162376.93
PO06886,MAT0477,SUP348,2026-04-06,446.54,1962779.97
PO06887,MAT0397,SUP395,2025-04-01,675.0,2115801.0
PO06888,MAT0767,SUP207,2025-04-13,894.77,2437031.36
PO06889,MAT1503,SUP100,2026-02-22,366.96,1178576.44
PO06890,MAT1385,SUP488,2026-07-17,310.05,1372836.29
PO06891,MAT1008,SUP437,2025-11-17,326.57,993174.48
PO06892,MAT0357,SUP354,2026-02-21,744.01,218731.5
PO06893,MAT1821,SUP004,2026-03-19,245.01,1095726.37
PO06894,MAT1110,SUP500,2025-11-09,332.28,344129.1
PO06895,MAT1500,SUP397,2025-11-07,128.48,314462.51
PO06896,MAT0210,SUP377,2026-07-26,744.56,3603990.56
PO06897,MAT1397,SUP292,2025-07-08,601.66,2572968.91
PO06898,MAT1653,SUP310,2025-04-11,149.95,22282.57
PO06899,MAT0365,SUP204,2025-10-01,347.83,1190208.17
PO06900,MAT0178,SUP376,2025-02-26,422.81,375400.31
PO06901,MAT1995,SUP462,2025-03-26,935.59,3215969.0
PO06902,MAT0785,SUP004,2025-04-16,32.68,30656.78
PO06903,MAT1615,SUP086,2025-04-18,918.54,1949325.59
PO06904,MAT1085,SUP273,2026-01-27,982.38,1586936.65
PO06905,MAT0045,SUP023,2026-01-25,693.12,1284545.43
PO06906,MAT1384,SUP301,2025-04-06,27.1,40273.04
PO06907,MAT1907,SUP196,2026-06-24,640.08,389520.68
PO06908,MAT1424,SUP004,2025-06-13,667.51,2617887.44
PO06909,MAT0334,SUP176,2025-05-18,802.06,3565365.24
PO06910,MAT1382,SUP100,2025-05-07,410.45,1548061.43
PO06911,MAT1063,SUP232,2025-05-25,423.23,23260.72
PO06912,MAT1739,SUP454,2026-05-31,925.8,862743.76
PO06913,MAT1559,SUP358,2025-06-05,690.14,2025367.66
PO06914,MAT1702,SUP141,2026-05-27,362.28,1759648.3
PO06915,MAT0154,SUP092,2026-02-16,178.79,356800.48
PO06916,MAT1731,SUP406,2026-01-26,837.3,3363743.9
PO06917,MAT0312,SUP401,2026-08-06,781.31,1894239.22
PO06918,MAT0019,SUP273,2025-05-30,40.17,101481.47
PO06919,MAT1420,SUP046,2025-07-18,635.11,1969152.2
PO06920,MAT1149,SUP222,2026-05-24,577.21,482530.24
